,,Parameter,,,,,,C1
,,gpdk045.scs,,,,,,tt

Point,Test,Output,Spec,Weight,Pass/Fail,Min,Max,C1
6,ece215e_pd_tb_1,/I0/net14,,,,,,
6,ece215e_pd_tb_1,/I0/net7,,,,,,
6,ece215e_pd_tb_1,/I0/net2,,,,,,
6,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=111.1p, VCC=930m, Vin_l=650m",,,,,,,,
7,ece215e_pd_tb_1,/VIN2,,,,,,
7,ece215e_pd_tb_1,/VIN1,,,,,,
7,ece215e_pd_tb_1,/VOUT2,,,,,,
7,ece215e_pd_tb_1,/VOUT1,,,,,,
7,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,
7,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,
7,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,1.143e-3,1.143e-3,1.143e-3
7,ece215e_pd_tb_1,/I0/net13,,,,,,
7,ece215e_pd_tb_1,/I0/net14,,,,,,
7,ece215e_pd_tb_1,/I0/net7,,,,,,
7,ece215e_pd_tb_1,/I0/net2,,,,,,
7,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=111.1p, VCC=930m, Vin_l=830m",,,,,,,,
8,ece215e_pd_tb_1,/VIN2,,,,,,
8,ece215e_pd_tb_1,/VIN1,,,,,,
8,ece215e_pd_tb_1,/VOUT2,,,,,,
8,ece215e_pd_tb_1,/VOUT1,,,,,,
8,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,
8,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,
8,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,260e-6,260e-6,260e-6
8,ece215e_pd_tb_1,/I0/net13,,,,,,
8,ece215e_pd_tb_1,/I0/net14,,,,,,
8,ece215e_pd_tb_1,/I0/net7,,,,,,
8,ece215e_pd_tb_1,/I0/net2,,,,,,
8,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=100p, VCC=1.1, Vin_l=650m",,,,,,,,
9,ece215e_pd_tb_1,/VIN2,,,,,,
9,ece215e_pd_tb_1,/VIN1,,,,,,
9,ece215e_pd_tb_1,/VOUT2,,,,,,
9,ece215e_pd_tb_1,/VOUT1,,,,,,
9,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,
9,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,
9,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,-8.623e-3,-8.623e-3,-8.623e-3
9,ece215e_pd_tb_1,/I0/net13,,,,,,
9,ece215e_pd_tb_1,/I0/net14,,,,,,
9,ece215e_pd_tb_1,/I0/net7,,,,,,
9,ece215e_pd_tb_1,/I0/net2,,,,,,
9,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=100p, VCC=1.1, Vin_l=830m",,,,,,,,
10,ece215e_pd_tb_1,/VIN2,,,,,,
10,ece215e_pd_tb_1,/VIN1,,,,,,
10,ece215e_pd_tb_1,/VOUT2,,,,,,
10,ece215e_pd_tb_1,/VOUT1,,,,,,
10,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,
10,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,
10,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,-2.475e-3,-2.475e-3,-2.475e-3
10,ece215e_pd_tb_1,/I0/net13,,,,,,
10,ece215e_pd_tb_1,/I0/net14,,,,,,
10,ece215e_pd_tb_1,/I0/net7,,,,,,
10,ece215e_pd_tb_1,/I0/net2,,,,,,
10,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=100p, VCC=930m, Vin_l=650m",,,,,,,,
11,ece215e_pd_tb_1,/VIN2,,,,,,
11,ece215e_pd_tb_1,/VIN1,,,,,,
11,ece215e_pd_tb_1,/VOUT2,,,,,,
11,ece215e_pd_tb_1,/VOUT1,,,,,,
11,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,
11,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,
11,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,-2.641e-3,-2.641e-3,-2.641e-3
11,ece215e_pd_tb_1,/I0/net13,,,,,,
11,ece215e_pd_tb_1,/I0/net14,,,,,,
11,ece215e_pd_tb_1,/I0/net7,,,,,,
11,ece215e_pd_tb_1,/I0/net2,,,,,,
11,ece215e_pd_tb_1,/I0/net1,,,,,,
"Parameters: tb=100p, VCC=930m, Vin_l=830m",,,,,,,,
12,ece215e_pd_tb_1,/VIN2,,,,,,simulating
12,ece215e_pd_tb_1,/VIN1,,,,,,simulating
12,ece215e_pd_tb_1,/VOUT2,,,,,,simulating
12,ece215e_pd_tb_1,/VOUT1,,,,,,simulating
12,ece215e_pd_tb_1,"(VT(""/VOUT1"") - VT(""/VOUT2""))",,,,,,simulating
12,ece215e_pd_tb_1,"(VT(""/VIN1"") - VT(""/VIN2""))",,,,,,simulating
12,ece215e_pd_tb_1,"average(clip((VT(""/VOUT1"") - VT(""/VOUT2"")) 1.2e-07 1e-06))",,,,,,simulating
12,ece215e_pd_tb_1,/I0/net13,,,,,,simulating
12,ece215e_pd_tb_1,/I0/net14,,,,,,simulating
12,ece215e_pd_tb_1,/I0/net7,,,,,,simulating
12,ece215e_pd_tb_1,/I0/net2,,,,,,simulating
12,ece215e_pd_tb_1,/I0/net1,,,,,,simulating

